task,size,subset,positions,balanced_accuracy,macro_f1,auroc,ci95
seed0_init_l2_m_full_previous_iid,full,current_ne_previous,9976,0.5332605815639782,0.5238862857137752,0.5486881368794395,"[0.5240039888991294, 0.5420143907435924]"
seed0_init_l2_m_full_previous_transfer,full,all,4644,0.5,0.32441082339249344,0.6440968416672549,"[0.5, 0.5]"
seed0_init_l2_m_full_previous_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.5502046689138891,"[0.5, 0.5]"
seed0_init_l2_m_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l2_m_full_state_iid,full,all,20000,0.11107571080186154,0.055166661007299965,,"[0.10840837851627182, 0.11400706301943947]"
seed0_init_l2_u_full_A_iid,full,all,20000,0.6134608075258837,0.6134952898269886,0.6560398197835821,"[0.6017514180409873, 0.6239006252165892]"
seed0_init_l2_u_full_B_iid,full,all,20000,0.6022955617735486,0.6022175554471796,0.6414437524405499,"[0.5905578697444743, 0.6137413799428452]"
seed0_init_l2_u_full_C_iid,full,all,20000,0.6115313366787528,0.6089919280356957,0.6611326703556865,"[0.5999016230847428, 0.6223265337457479]"
seed0_init_l2_u_full_D_iid,full,all,20000,0.6267039074996924,0.6267109915997426,0.6759180252264827,"[0.6150739962805286, 0.6371233556947699]"
seed0_init_l2_u_full_current_iid,full,all,20000,0.5883531236148511,0.5876167269013857,0.624774532988642,"[0.5811859482110311, 0.5951209464526829]"
seed0_init_l2_u_full_current_iid,full,current_ne_previous,9976,0.4846636054651451,0.4836772437003043,0.4766053622475393,"[0.47497163364210826, 0.4945547729296204]"
seed0_init_l2_u_full_current_transfer,full,all,4979,0.5129231844832733,0.3911617758182866,0.6364622415136425,"[0.5078596533480132, 0.5187543014776447]"
seed0_init_l2_u_full_current_transfer,full,current_ne_previous,2530,0.49297800301393646,0.35559997778888336,0.4676889382530544,"[0.485836625400026, 0.49927189083595513]"
seed0_init_l2_u_full_previous_iid,full,all,18617,0.6057574548290068,0.6057155113856156,0.6490818577134934,"[0.5982775439486716, 0.614277712765802]"
seed0_init_l2_u_full_previous_iid,full,current_ne_previous,9976,0.5358317335982945,0.5357795003330362,0.5471216023717881,"[0.5256131899213334, 0.5459514357702442]"
seed0_init_l2_u_full_previous_transfer,full,all,4644,0.5377220325381463,0.41754703101219776,0.6565982813260465,"[0.5288601998482565, 0.5460166497677262]"
seed0_init_l2_u_full_previous_transfer,full,current_ne_previous,2530,0.5160088030446883,0.3903633914836305,0.5493721173997641,"[0.5076980677288787, 0.5243883831915426]"
seed0_init_l2_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l2_u_full_state_iid,full,all,20000,0.11195786427935422,0.05631330807143734,,"[0.10910079005355282, 0.11491887671461361]"
seed0_init_l3_h_full_A_iid,full,all,20000,0.6147558286084289,0.6147898116532512,0.6583889506082801,"[0.6043223464462372, 0.625895804138212]"
seed0_init_l3_h_full_B_iid,full,all,20000,0.6032608347605063,0.6032316499102417,0.6442429800620586,"[0.5915044627281237, 0.6152302009353722]"
seed0_init_l3_h_full_C_iid,full,all,20000,0.6112093588994547,0.6083780735983647,0.6626115990543665,"[0.5992642334831447, 0.6220399224730739]"
seed0_init_l3_h_full_D_iid,full,all,20000,0.6252903131536853,0.625313341000462,0.6749889270045066,"[0.6141086235085123, 0.6361987876069317]"
seed0_init_l3_h_full_current_iid,full,all,20000,0.5896928748581223,0.5891761189389559,0.6263656627352991,"[0.5828136080684174, 0.5973809372960026]"
seed0_init_l3_h_full_current_iid,full,current_ne_previous,9976,0.48372161073221237,0.4831138025406472,0.4771482673020589,"[0.47451367759320406, 0.4935137847301691]"
seed0_init_l3_h_full_current_transfer,full,all,4979,0.5,0.3199945370117454,0.6300703933908319,"[0.5, 0.5]"
seed0_init_l3_h_full_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.4658938271805568,"[0.5, 0.5]"
seed0_init_l3_h_full_previous_iid,full,all,18617,0.6049320869040984,0.6049026509269539,0.6499029532488578,"[0.5963646091110927, 0.6131089694884296]"
seed0_init_l3_h_full_previous_iid,full,current_ne_previous,9976,0.5347232538771468,0.534679574089142,0.5485445224750715,"[0.5248532670715124, 0.5438783831195763]"
seed0_init_l3_h_full_previous_transfer,full,all,4644,0.5008285004142502,0.32625396859796074,0.6537752497575801,"[0.500201692198337, 0.5016775930071421]"
seed0_init_l3_h_full_previous_transfer,full,current_ne_previous,2530,0.5008019246190858,0.33825832641972936,0.5479170273660683,"[0.5, 0.5020098083705009]"
seed0_init_l3_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l3_h_full_state_iid,full,all,20000,0.11055756444710862,0.05577462266765478,,"[0.1079012605440168, 0.11353911332002826]"
seed0_init_l3_m_full_A_iid,full,all,20000,0.6090078417912624,0.6090395857586594,0.6537594907390932,"[0.5981611335690381, 0.6196670791554701]"
seed0_init_l3_m_full_B_iid,full,all,20000,0.5997460627396822,0.5996387325969653,0.6403575926856591,"[0.5877604682765428, 0.6116432984328471]"
seed0_init_l3_m_full_C_iid,full,all,20000,0.6111099849553029,0.6082714046203392,0.6587902473849188,"[0.6007762874359109, 0.6219227515912413]"
seed0_init_l3_m_full_D_iid,full,all,20000,0.6221646402424019,0.6221522347240911,0.6720920739702535,"[0.6104647015643013, 0.6324200191774081]"
seed0_init_l3_m_full_current_iid,full,all,20000,0.585487786990041,0.5847201974606915,0.6222530715876977,"[0.5777136059640499, 0.5930008395188315]"
seed0_init_l3_m_full_current_iid,full,current_ne_previous,9976,0.4850723015926608,0.4841405667235873,0.4745568573164967,"[0.47551808167282655, 0.49390393930884036]"
seed0_init_l3_m_full_current_transfer,full,all,4979,0.5009010470604007,0.348812129149443,0.6153892361387713,"[0.4998467666601013, 0.5022413590709861]"
seed0_init_l3_m_full_current_transfer,full,current_ne_previous,2530,0.49961028838659394,0.33630640083945434,0.4660769635121173,"[0.49877330587605867, 0.5]"
seed0_init_l3_m_full_previous_iid,full,all,18617,0.6039196056376605,0.6038922308884607,0.6477764464088199,"[0.5955254246160963, 0.6118090353811575]"
seed0_init_l3_m_full_previous_iid,full,current_ne_previous,9976,0.5360206470325317,0.5359846841166893,0.5491022190495484,"[0.5255151050503366, 0.5462827582081462]"
seed0_init_l3_m_full_previous_transfer,full,all,4644,0.5660903697043776,0.5307852247243837,0.6429189221321068,"[0.5528103609944891, 0.5791182055219497]"
seed0_init_l3_m_full_previous_transfer,full,current_ne_previous,2530,0.5127082863252164,0.4685947236127833,0.5447337053980215,"[0.49573465312131143, 0.5279268638346357]"
seed0_init_l3_m_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l3_m_full_state_iid,full,all,20000,0.11051621686772259,0.05542371835941323,,"[0.10765421169986822, 0.11354879459839737]"
seed0_init_l3_u_full_A_iid,full,all,20000,0.6129281468062815,0.6129598014336055,0.6583731441175263,"[0.602225668737049, 0.6240136619914008]"
seed0_init_l3_u_full_B_iid,full,all,20000,0.6026629750957048,0.6026339453761527,0.6449117747734522,"[0.5918610244391475, 0.6141149713314913]"
seed0_init_l3_u_full_C_iid,full,all,20000,0.611691738045083,0.6090475565894612,0.6632342037655474,"[0.6000118614984469, 0.6217751488404849]"
seed0_init_l3_u_full_D_iid,full,all,20000,0.6259651470407284,0.6259940121566094,0.676156327945557,"[0.6147563944781448, 0.6366007862614793]"
seed0_init_l3_u_full_current_iid,full,all,20000,0.5906937049866641,0.5901811926540901,0.6270270913506499,"[0.5835384881676886, 0.5978951006684785]"
seed0_init_l3_u_full_current_iid,full,current_ne_previous,9976,0.4870187530748676,0.4863546708996632,0.47825015515018215,"[0.4767594258955387, 0.49676621145993727]"
seed0_init_l3_u_full_current_transfer,full,all,4979,0.5016834117317137,0.32411707661194583,0.6394202341006077,"[0.5003785697765485, 0.5032236068757051]"
seed0_init_l3_u_full_current_transfer,full,current_ne_previous,2530,0.4995990376904571,0.329978813559322,0.46953467745816774,"[0.4987579141568771, 0.5]"
seed0_init_l3_u_full_previous_iid,full,all,18617,0.6043668035794311,0.604345752590702,0.6498114894716197,"[0.5965953141453256, 0.6126014628709348]"
seed0_init_l3_u_full_previous_iid,full,current_ne_previous,9976,0.5319073986539717,0.5318755816647807,0.5465664782355646,"[0.5211566609817496, 0.5414092286490652]"
seed0_init_l3_u_full_previous_transfer,full,all,4644,0.5,0.32441082339249344,0.6551491486508075,"[0.5, 0.5]"
seed0_init_l3_u_full_previous_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.5472313599403963,"[0.5, 0.5]"
seed0_init_l3_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l3_u_full_state_iid,full,all,20000,0.11207924148925066,0.05692366323140172,,"[0.1092505090354175, 0.11506881861440098]"
seed0_init_l4_h_full_A_iid,full,all,20000,0.6187118308660242,0.618720831214417,0.6617889177600098,"[0.6070822914644354, 0.6302630904865314]"
seed0_init_l4_h_full_B_iid,full,all,20000,0.6056026419017133,0.6055886105550112,0.6458903562118088,"[0.59433260774929, 0.6169573436541798]"
seed0_init_l4_h_full_C_iid,full,all,20000,0.6142050677991409,0.611437911977782,0.6641255391426486,"[0.6034519821748308, 0.6241391462032096]"
seed0_init_l4_h_full_D_iid,full,all,20000,0.6265988051659079,0.6266416594821267,0.6766046150338635,"[0.614963063932214, 0.6369624475911385]"
seed0_init_l4_h_full_current_iid,full,all,20000,0.588452005631551,0.5803541975882772,0.6272442114387358,"[0.5812026759751049, 0.5957467049253242]"
seed0_init_l4_h_full_current_iid,full,current_ne_previous,9976,0.4862903511056661,0.4749049069147453,0.4785846927061729,"[0.47751158634766433, 0.4946081704476535]"
seed0_init_l4_h_full_current_transfer,full,all,4979,0.5194178474997685,0.38627262299360354,0.6227023704742827,"[0.5128146623997777, 0.5263791078077951]"
seed0_init_l4_h_full_current_transfer,full,current_ne_previous,2530,0.48797831865846697,0.34696781189676323,0.46570756565562493,"[0.480617097094747, 0.49488583297378375]"
seed0_init_l4_h_full_previous_iid,full,all,18617,0.6036390943965995,0.5966662104584497,0.6504793794273358,"[0.5946218129050148, 0.6125803740877951]"
seed0_init_l4_h_full_previous_iid,full,current_ne_previous,9976,0.5313835859146143,0.5225491933763314,0.5478694584052812,"[0.5229018373804815, 0.5410130098861002]"
seed0_init_l4_h_full_previous_transfer,full,all,4644,0.5070080732349783,0.34060348390680945,0.6496455652936347,"[0.504266513558845, 0.5100729811954279]"
seed0_init_l4_h_full_previous_transfer,full,current_ne_previous,2530,0.5028292375590739,0.34408214570358336,0.5482232963164596,"[0.5004111493882828, 0.5054672289081438]"
seed0_init_l4_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l4_h_full_state_iid,full,all,20000,0.11272897649265518,0.0588596932644188,,"[0.10979212104320951, 0.11566624026547057]"
seed0_init_l4_m_full_A_iid,full,all,20000,0.6160635229128197,0.6161000390401816,0.660291255263704,"[0.6046145630670239, 0.6273916363369939]"
seed0_init_l4_m_full_B_iid,full,all,20000,0.6025822838535384,0.6025216859981896,0.6430299097138646,"[0.5912884337116608, 0.6145530914581745]"
seed0_init_l4_m_full_C_iid,full,all,20000,0.6111005345802174,0.6083616458160311,0.6617656754796598,"[0.6009574329859778, 0.6214732963588473]"
seed0_init_l4_m_full_D_iid,full,all,20000,0.6258727018477503,0.6258933164345759,0.6760379476301988,"[0.6148443405155232, 0.6371923854676598]"
seed0_init_l4_m_full_current_iid,full,all,20000,0.5900520527746534,0.5893813865637076,0.6253069145672187,"[0.5827368091371525, 0.5967418823271998]"
seed0_init_l4_m_full_current_iid,full,current_ne_previous,9976,0.4860734624054227,0.48513525534910346,0.4752209483293621,"[0.476648345327348, 0.4956803165040689]"
seed0_init_l4_m_full_current_transfer,full,all,4979,0.5,0.3199945370117454,0.6278829458102364,"[0.5, 0.5]"
seed0_init_l4_m_full_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.48224233874470984,"[0.5, 0.5]"
seed0_init_l4_m_full_previous_iid,full,all,18617,0.6061200940988023,0.6060728491708673,0.6500920469006758,"[0.5982748335507779, 0.6144196152604326]"
seed0_init_l4_m_full_previous_iid,full,current_ne_previous,9976,0.5363567521680832,0.536261572364395,0.5505725684831296,"[0.5261929208419737, 0.547494725636764]"
seed0_init_l4_m_full_previous_transfer,full,all,4644,0.5008285004142502,0.32625396859796074,0.6487370012743302,"[0.500204162881976, 0.5016715419974926]"
seed0_init_l4_m_full_previous_transfer,full,current_ne_previous,2530,0.5008019246190858,0.33825832641972936,0.5476151336863968,"[0.5, 0.5020593080724877]"
seed0_init_l4_m_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l4_m_full_state_iid,full,all,20000,0.10994165411821452,0.05554656143496888,,"[0.1073549200281082, 0.11282540479807963]"
seed0_init_l4_u_full_A_iid,full,all,20000,0.6163673949394664,0.6163840898457597,0.6604745464896071,"[0.6060430227282219, 0.6269228791939081]"
seed0_init_l4_u_full_B_iid,full,all,20000,0.6053226240791952,0.6053137568956753,0.6461798200329137,"[0.5937468201933807, 0.6155901117307879]"
seed0_init_l4_u_full_C_iid,full,all,20000,0.6137012678033191,0.6109706713223058,0.6638382377396559,"[0.6035409545638399, 0.624951728351492]"
seed0_init_l4_u_full_D_iid,full,all,20000,0.6261386620216562,0.6261855994616912,0.6764306394291405,"[0.6147512896705642, 0.6377567926729425]"
seed0_init_l4_u_full_current_iid,full,all,20000,0.5899597362035967,0.589557523723997,0.6275290877265239,"[0.5823819646541127, 0.596994388006193]"
seed0_init_l4_u_full_current_iid,full,current_ne_previous,9976,0.48414831392750224,0.48367506445440944,0.4793551379630791,"[0.4748314069805589, 0.49369893239376983]"
seed0_init_l4_u_full_current_transfer,full,all,4979,0.5,0.3199945370117454,0.6316483996173666,"[0.5, 0.5]"
seed0_init_l4_u_full_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.46727953792140886,"[0.5, 0.5]"
seed0_init_l4_u_full_previous_iid,full,all,18617,0.6048714420665711,0.6048573630254261,0.6503578357183082,"[0.5964891377382506, 0.6132323751938129]"
seed0_init_l4_u_full_previous_iid,full,current_ne_previous,9976,0.5316021627774616,0.5315755512428104,0.5474224972587455,"[0.5216851996374632, 0.5419256468364904]"
seed0_init_l4_u_full_previous_transfer,full,all,4644,0.5014498757249378,0.3276328846057027,0.652513737131308,"[0.5004219142905852, 0.502659765451069]"
seed0_init_l4_u_full_previous_transfer,full,current_ne_previous,2530,0.5008019246190858,0.33825832641972936,0.5476882632112862,"[0.5, 0.5020161290322581]"
seed0_init_l4_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l4_u_full_state_iid,full,all,20000,0.11183014658705256,0.05728753379890604,,"[0.10906830714369378, 0.11489649525064569]"
seed0_init_l5_h_full_A_iid,full,all,20000,0.6175202126626689,0.6175368217926638,0.662799411998544,"[0.6061967581299651, 0.6283186609476304]"
seed0_init_l5_h_full_B_iid,full,all,20000,0.6057884999289949,0.6057539879837622,0.6473630114067638,"[0.5944495903981266, 0.6176777820616745]"
seed0_init_l5_h_full_C_iid,full,all,20000,0.614904465558238,0.6121479604032036,0.6642045822798707,"[0.604103034781123, 0.6257270498804308]"
seed0_init_l5_h_full_D_iid,full,all,20000,0.6274594907407407,0.6274982198568309,0.6762498646166585,"[0.6163371087698363, 0.6389480376672275]"
seed0_init_l5_h_full_current_iid,full,all,20000,0.5904284449693955,0.5899985732834451,0.629051140177709,"[0.5834245032350042, 0.5978229640294799]"
seed0_init_l5_h_full_current_iid,full,current_ne_previous,9976,0.486238661174511,0.48569353975358176,0.4798997311802025,"[0.47695399751531237, 0.49561099056829216]"
seed0_init_l5_h_full_current_transfer,full,all,4979,0.5,0.3199945370117454,0.6294703430034384,"[0.5, 0.5]"
seed0_init_l5_h_full_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.46805146068412984,"[0.5, 0.5]"
seed0_init_l5_h_full_previous_iid,full,all,18617,0.6069087310206311,0.6068950201688259,0.6516142762012083,"[0.5982625284175892, 0.614789161667615]"
seed0_init_l5_h_full_previous_iid,full,current_ne_previous,9976,0.5343197026261379,0.5342795819935691,0.5476871770384162,"[0.5240655091758354, 0.5441464632341828]"
seed0_init_l5_h_full_previous_transfer,full,all,4644,0.5006213753106876,0.3257936749990531,0.6511145745483187,"[0.5, 0.5014472261023436]"
seed0_init_l5_h_full_previous_transfer,full,current_ne_previous,2530,0.5004009623095429,0.3373700123765706,0.5519341509255885,"[0.5, 0.501276351245274]"
seed0_init_l5_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_init_l5_h_full_state_iid,full,all,20000,0.11293169733063332,0.05942298009510422,,"[0.1099004807325801, 0.1158291948143703]"
seed0_init_l5_m_full_A_iid,full,all,20000,0.6154147860921821,0.6154315918331688,0.6618901233467864,"[0.6049797621332501, 0.6254158337044652]"
seed0_init_l5_m_full_B_iid,full,all,20000,0.6044817701032864,0.6044605500174648,0.6446649480285961,"[0.5932576684692383, 0.6160762797558452]"
seed0_init_l5_m_full_C_iid,full,all,20000,0.6131113243884649,0.6102712577436833,0.6633060066154025,"[0.6027013453395365, 0.6235655825053584]"
seed0_init_l5_m_full_D_iid,full,all,20000,0.6243144315758172,0.6243487037806921,0.6766325228277142,"[0.6124378068808537, 0.635774241870879]"
seed0_init_l5_m_full_current_iid,full,all,20000,0.5905079509148068,0.5900093525253478,0.62689574240458,"[0.5829504483942879, 0.5978569795782678]"
seed0_init_l5_m_full_current_iid,full,current_ne_previous,9976,0.4858196752939815,0.48517563215518295,0.4786061966821978,"[0.4756720530281634, 0.4949614290903242]"
seed0_init_l5_m_full_current_transfer,full,all,4979,0.5003793626707133,0.3208401173268373,0.6343813328307547,"[0.5, 0.5009619176825575]"
seed0_init_l5_m_full_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.4868945015972863,"[0.5, 0.5]"
seed0_init_l5_m_full_previous_iid,full,all,18617,0.6058042952295075,0.6057801073650619,0.6501882564944074,"[0.5978241537168442, 0.6131434789840237]"
seed0_init_l5_m_full_previous_iid,full,current_ne_previous,9976,0.5340414773512889,0.5339652549142436,0.5486523639099775,"[0.5238518906736548, 0.5441985160880068]"
